Epigenomics_30, d5.0, 4, 4, 1, 1, 2, 4, 4, 2, 2, 1, 4, 4, 4, 2, 4, 1, 4, 1, 4, 1, 2, 4, 4, 2, 2, 2, 4, 4, 1, 4, 4, 1, 4, 4, 2, 2, 1, 4, 4, 4, 1, 4, 1, 1, 4, 4, 2, 4, 4, 2, 1, 4, 2, 4, 1, 4, 4, 4, 2, 4, 4, 4, 4, 1, 4, 4, 4, 4, 2, 4, 4, 4, 4, 2, 4, 4, 4, 1, 1, 4, 4, 4, 1, 1, 4, 1, 1, 1, 2, 4, 2, 4, 4, 2, 4, 4, 4, 4, 2, 2, 
Epigenomics_30, d5.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
Epigenomics_30, d5.0, 0.6640000000000001, 0.531, 0.444, 0.444, 0.6429999999999999, 0.6640000000000001, 0.664, 0.44299999999999995, 0.709, 0.5760000000000001, 0.6640000000000001, 0.6640000000000001, 0.664, 0.5099999999999999, 0.5979999999999999, 0.577, 0.5309999999999999, 0.511, 0.531, 0.444, 0.5099999999999999, 0.6640000000000001, 0.6640000000000001, 0.44299999999999995, 0.5099999999999999, 0.5099999999999999, 0.46499999999999997, 0.531, 0.5760000000000001, 0.6639999999999999, 0.6640000000000001, 0.5760000000000001, 0.6200000000000001, 0.664, 0.5099999999999999, 0.709, 0.5760000000000001, 0.5309999999999999, 0.708, 0.51, 0.5760000000000001, 0.6640000000000001, 0.511, 0.444, 0.7080000000000002, 0.6200000000000001, 0.6429999999999999, 0.531, 0.664, 0.6429999999999999, 0.444, 0.6640000000000001, 0.709, 0.6640000000000001, 0.444, 0.6640000000000001, 0.6640000000000001, 0.6640000000000001, 0.5099999999999999, 0.6640000000000001, 0.46499999999999997, 0.6640000000000001, 0.6200000000000001, 0.5760000000000001, 0.6640000000000001, 0.6640000000000001, 0.6200000000000001, 0.664, 0.5099999999999999, 0.5309999999999999, 0.6640000000000001, 0.532, 0.6640000000000001, 0.6292000000000002, 0.6640000000000001, 0.532, 0.46499999999999997, 0.5760000000000001, 0.5760000000000001, 0.6639999999999999, 0.575, 0.6640000000000001, 0.5760000000000001, 0.444, 0.531, 0.5760000000000001, 0.6439999999999999, 0.511, 0.709, 0.664, 0.5099999999999999, 0.532, 0.7080000000000002, 0.709, 0.6640000000000001, 0.575, 0.6640000000000001, 0.7750000000000001, 0.5099999999999999, 0.709, 
Epigenomics_30, d6.0, 4, 4, 1, 1, 1, 1, 2, 1, 4, 4, 2, 2, 4, 2, 4, 2, 4, 1, 4, 4, 1, 2, 4, 4, 4, 2, 4, 4, 1, 2, 4, 4, 4, 2, 4, 2, 4, 2, 4, 4, 4, 2, 1, 2, 4, 2, 4, 4, 2, 1, 1, 4, 4, 4, 4, 2, 2, 4, 2, 2, 1, 2, 4, 4, 2, 2, 4, 4, 1, 4, 4, 4, 2, 1, 2, 4, 4, 4, 4, 4, 4, 2, 4, 1, 4, 4, 1, 4, 2, 4, 1, 4, 1, 4, 4, 1, 4, 2, 1, 1, 
Epigenomics_30, d6.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
Epigenomics_30, d6.0, 0.46499999999999997, 0.554, 0.378, 0.378, 0.577, 0.444, 0.709, 0.378, 0.598, 0.621, 0.44299999999999995, 0.7759999999999999, 0.62, 0.37699999999999995, 0.46499999999999997, 0.5099999999999999, 0.664, 0.511, 0.421, 0.39799999999999996, 0.577, 0.709, 0.46499999999999997, 0.39799999999999996, 0.39799999999999996, 0.37699999999999995, 0.354, 0.621, 0.5760000000000001, 0.709, 0.487, 0.46499999999999997, 0.421, 0.709, 0.46499999999999997, 0.709, 0.421, 0.6429999999999999, 0.5089999999999999, 0.46499999999999997, 0.39799999999999996, 0.709, 0.511, 0.37699999999999995, 0.6639999999999999, 0.5099999999999999, 0.532, 0.46499999999999997, 0.709, 0.5760000000000001, 0.378, 0.598, 0.62, 0.421, 0.354, 0.709, 0.709, 0.554, 0.37699999999999995, 0.709, 0.444, 0.709, 0.687, 0.487, 0.709, 0.6429999999999999, 0.6200000000000001, 0.421, 0.511, 0.421, 0.46499999999999997, 0.421, 0.44299999999999995, 0.577, 0.6429999999999999, 0.39799999999999996, 0.421, 0.39799999999999996, 0.554, 0.46499999999999997, 0.46499999999999997, 0.709, 0.554, 0.378, 0.421, 0.532, 0.511, 0.354, 0.6429999999999999, 0.421, 0.377, 0.554, 0.444, 0.664, 0.6640000000000001, 0.443, 0.62, 0.6429999999999999, 0.5760000000000001, 0.5760000000000001, 
Epigenomics_30, d7.0, 4, 2, 1, 4, 4, 1, 4, 4, 2, 4, 4, 2, 4, 4, 4, 2, 1, 1, 4, 4, 1, 2, 4, 4, 4, 1, 4, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 1, 2, 1, 1, 4, 2, 2, 4, 4, 2, 1, 1, 4, 4, 4, 1, 2, 4, 1, 4, 4, 2, 2, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 4, 4, 4, 2, 4, 4, 4, 4, 1, 4, 4, 1, 4, 2, 4, 2, 2, 1, 4, 4, 1, 4, 1, 2, 4, 
Epigenomics_30, d7.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
Epigenomics_30, d7.0, 0.421, 0.5099999999999999, 0.378, 0.354, 0.554, 0.378, 0.62, 0.354, 0.5099999999999999, 0.5549999999999999, 0.354, 0.709, 0.62, 0.354, 0.39799999999999996, 0.5099999999999999, 0.5760000000000001, 0.511, 0.354, 0.354, 0.444, 0.709, 0.421, 0.354, 0.354, 0.444, 0.354, 0.5760000000000001, 0.5760000000000001, 0.554, 0.421, 0.39799999999999996, 0.354, 0.554, 0.421, 0.664, 0.487, 0.554, 0.37699999999999995, 0.37699999999999995, 0.378, 0.5099999999999999, 0.511, 0.378, 0.664, 0.5099999999999999, 0.5099999999999999, 0.354, 0.554, 0.5099999999999999, 0.378, 0.511, 0.554, 0.354, 0.354, 0.5760000000000001, 0.709, 0.554, 0.444, 0.6200000000000001, 0.487, 0.709, 0.6429999999999999, 0.487, 0.709, 0.554, 0.6200000000000001, 0.421, 0.488, 0.354, 0.354, 0.354, 0.354, 0.444, 0.5760000000000001, 0.354, 0.421, 0.354, 0.5099999999999999, 0.354, 0.421, 0.62, 0.488, 0.378, 0.354, 0.488, 0.511, 0.354, 0.6429999999999999, 0.421, 0.5099999999999999, 0.5099999999999999, 0.378, 0.5980000000000001, 0.6200000000000001, 0.378, 0.62, 0.5760000000000001, 0.5099999999999999, 0.554, 
Epigenomics_30, d8.0, 4, 4, 4, 4, 2, 1, 4, 4, 4, 2, 4, 2, 4, 4, 1, 2, 2, 1, 4, 4, 4, 2, 4, 4, 4, 4, 4, 2, 1, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 1, 4, 4, 4, 4, 4, 4, 2, 4, 4, 2, 4, 4, 4, 4, 4, 1, 2, 4, 4, 1, 4, 2, 2, 4, 2, 4, 4, 4, 1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 1, 1, 2, 4, 4, 4, 1, 4, 4, 4, 4, 2, 4, 2, 
Epigenomics_30, d8.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
Epigenomics_30, d8.0, 0.421, 0.488, 0.354, 0.354, 0.5099999999999999, 0.378, 0.554, 0.354, 0.488, 0.5099999999999999, 0.354, 0.709, 0.62, 0.354, 0.378, 0.5099999999999999, 0.5099999999999999, 0.444, 0.354, 0.354, 0.488, 0.709, 0.354, 0.354, 0.354, 0.421, 0.354, 0.5099999999999999, 0.5760000000000001, 0.488, 0.354, 0.354, 0.354, 0.488, 0.421, 0.6429999999999999, 0.421, 0.488, 0.378, 0.445, 0.354, 0.488, 0.488, 0.354, 0.664, 0.488, 0.5099999999999999, 0.354, 0.488, 0.5099999999999999, 0.354, 0.488, 0.554, 0.354, 0.354, 0.5760000000000001, 0.709, 0.554, 0.421, 0.5760000000000001, 0.421, 0.709, 0.6429999999999999, 0.487, 0.6429999999999999, 0.554, 0.6200000000000001, 0.421, 0.511, 0.354, 0.354, 0.354, 0.354, 0.488, 0.5760000000000001, 0.354, 0.421, 0.354, 0.488, 0.354, 0.354, 0.5760000000000001, 0.488, 0.354, 0.354, 0.488, 0.511, 0.311, 0.6429999999999999, 0.354, 0.421, 0.488, 0.378, 0.5980000000000001, 0.6200000000000001, 0.354, 0.62, 0.6429999999999999, 0.488, 0.5099999999999999, 
Epigenomics_30, d9.0, 4, 1, 4, 4, 4, 4, 4, 4, 1, 1, 4, 4, 4, 2, 4, 4, 1, 1, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 1, 1, 4, 4, 4, 1, 4, 4, 4, 1, 4, 4, 4, 1, 4, 4, 1, 1, 4, 4, 1, 1, 4, 1, 4, 4, 4, 4, 1, 1, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 1, 4, 4, 4, 4, 1, 1, 4, 4, 4, 1, 4, 4, 4, 1, 2, 4, 1, 4, 4, 1, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 1, 
Epigenomics_30, d9.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
Epigenomics_30, d9.0, 0.421, 0.445, 0.354, 0.354, 0.554, 0.354, 0.554, 0.354, 0.445, 0.5780000000000001, 0.354, 0.7530000000000001, 0.6200000000000001, 0.31199999999999994, 0.354, 0.555, 0.444, 0.512, 0.354, 0.354, 0.445, 0.687, 0.354, 0.354, 0.354, 0.421, 0.354, 0.5549999999999999, 0.5780000000000001, 0.445, 0.354, 0.354, 0.354, 0.446, 0.421, 0.687, 0.421, 0.445, 0.354, 0.421, 0.354, 0.445, 0.488, 0.354, 0.577, 0.445, 0.488, 0.354, 0.445, 0.511, 0.354, 0.445, 0.554, 0.354, 0.354, 0.62, 0.71, 0.511, 0.421, 0.6200000000000001, 0.421, 0.687, 0.687, 0.487, 0.687, 0.511, 0.6200000000000001, 0.421, 0.445, 0.354, 0.354, 0.354, 0.354, 0.445, 0.5780000000000001, 0.354, 0.421, 0.354, 0.445, 0.354, 0.354, 0.6200000000000001, 0.445, 0.31199999999999994, 0.354, 0.5780000000000001, 0.488, 0.354, 0.577, 0.354, 0.421, 0.445, 0.354, 0.554, 0.6200000000000001, 0.354, 0.62, 0.687, 0.488, 0.511, 
Epigenomics_30, d10.0, 4, 1, 2, 4, 4, 4, 4, 2, 1, 1, 4, 4, 4, 2, 4, 1, 1, 1, 4, 4, 1, 4, 4, 4, 2, 4, 4, 1, 1, 1, 4, 4, 4, 1, 4, 4, 4, 1, 4, 4, 4, 1, 4, 4, 1, 1, 1, 4, 1, 1, 4, 1, 4, 4, 4, 1, 4, 1, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 2, 4, 4, 1, 4, 4, 4, 1, 1, 4, 4, 1, 4, 1, 4, 4, 1, 4, 4, 1, 4, 4, 1, 4, 1, 
Epigenomics_30, d10.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
Epigenomics_30, d10.0, 0.421, 0.445, 0.31199999999999994, 0.354, 0.554, 0.354, 0.554, 0.31199999999999994, 0.445, 0.511, 0.354, 0.687, 0.6200000000000001, 0.31199999999999994, 0.354, 0.468, 0.444, 0.512, 0.354, 0.354, 0.445, 0.687, 0.354, 0.354, 0.31199999999999994, 0.421, 0.354, 0.5780000000000001, 0.511, 0.445, 0.354, 0.354, 0.354, 0.446, 0.421, 0.6200000000000001, 0.421, 0.445, 0.354, 0.421, 0.354, 0.445, 0.488, 0.354, 0.577, 0.445, 0.511, 0.354, 0.445, 0.511, 0.354, 0.445, 0.554, 0.354, 0.354, 0.577, 0.687, 0.511, 0.421, 0.6200000000000001, 0.421, 0.687, 0.687, 0.487, 0.687, 0.511, 0.6200000000000001, 0.421, 0.488, 0.354, 0.354, 0.354, 0.354, 0.488, 0.5780000000000001, 0.31199999999999994, 0.421, 0.354, 0.445, 0.354, 0.354, 0.6200000000000001, 0.445, 0.245, 0.354, 0.488, 0.512, 0.354, 0.5780000000000001, 0.354, 0.421, 0.445, 0.354, 0.554, 0.644, 0.354, 0.62, 0.644, 0.488, 0.511, 
Epigenomics_50, d1.0, 2, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 3, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 
Epigenomics_50, d1.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
Epigenomics_50, d1.0, 3.502, 4.832000000000001, 5.364000000000001, 5.364000000000001, 5.364000000000001, 5.437599999999999, 3.502, 5.3870000000000005, 4.3, 4.832000000000001, 5.506000000000001, 5.364000000000001, 5.364000000000001, 5.408, 5.364000000000001, 5.054, 4.832000000000001, 4.832000000000001, 5.364000000000001, 4.566000000000001, 5.364000000000001, 5.364000000000001, 4.832000000000001, 4.832000000000001, 4.832000000000001, 5.364000000000001, 5.364000000000001, 4.3, 5.364000000000001, 4.788, 5.364000000000001, 5.364000000000001, 5.2540000000000004, 5.364000000000001, 5.364000000000001, 5.098, 5.364000000000001, 5.431, 5.364000000000001, 5.364000000000001, 2.9699999999999998, 5.364000000000001, 5.364000000000001, 5.364000000000001, 5.364000000000001, 5.054, 5.364000000000001, 5.364000000000001, 5.32, 5.364000000000001, 4.034, 5.098, 5.364000000000001, 4.566000000000001, 5.101000000000001, 5.431, 5.364000000000001, 4.832000000000001, 5.364000000000001, 4.566000000000001, 5.32, 4.832000000000001, 5.3870000000000005, 5.364000000000001, 5.364000000000001, 5.364000000000001, 4.3, 5.331500000000001, 5.364000000000001, 4.3, 5.364000000000001, 5.364000000000001, 5.364000000000001, 3.502, 5.3774000000000015, 5.364000000000001, 3.2359999999999998, 4.566000000000001, 5.364000000000001, 5.364000000000001, 5.3870000000000005, 5.364000000000001, 5.098, 5.364000000000001, 5.364000000000001, 5.364000000000001, 4.3, 5.364000000000001, 5.430999999999999, 5.430999999999999, 5.364000000000001, 3.2359999999999998, 5.364000000000001, 2.9699999999999998, 4.034, 4.3, 5.364000000000001, 5.364000000000001, 5.364000000000001, 5.364000000000001, 
Epigenomics_50, d2.0, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 1, 4, 1, 1, 4, 4, 1, 1, 1, 2, 1, 1, 1, 4, 1, 4, 1, 4, 4, 1, 2, 1, 1, 4, 1, 4, 2, 1, 1, 1, 1, 4, 1, 1, 4, 1, 4, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 2, 1, 1, 4, 1, 1, 1, 
Epigenomics_50, d2.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
Epigenomics_50, d2.0, 1.6400000000000001, 2.305, 2.4379999999999997, 2.704, 2.704, 2.704, 1.7730000000000001, 2.704, 2.039, 2.305, 2.704, 2.571, 2.704, 2.704, 2.704, 1.9060000000000001, 2.4379999999999997, 1.9060000000000001, 2.5970000000000004, 1.9319999999999997, 2.704, 2.704, 2.305, 2.305, 2.172, 2.704, 2.704, 1.9060000000000001, 2.704, 2.4379999999999997, 2.507, 2.704, 2.3970000000000002, 2.704, 2.305, 2.33, 2.4640000000000004, 2.704, 2.704, 2.704, 1.507, 2.704, 2.704, 2.704, 2.2650000000000006, 2.305, 2.132, 2.704, 2.2640000000000002, 2.6400000000000006, 2.039, 2.4379999999999997, 2.704, 2.305, 2.131, 2.704, 2.6620000000000004, 2.4379999999999997, 2.704, 2.172, 2.704, 2.305, 2.597, 2.704, 2.704, 2.3970000000000002, 1.9060000000000001, 2.375, 2.571, 1.9060000000000001, 2.704, 2.704, 2.704, 1.7730000000000001, 2.5970000000000004, 2.704, 1.6400000000000001, 2.039, 2.172, 2.3970000000000002, 2.704, 2.571, 2.571, 2.571, 2.704, 2.305, 2.172, 2.704, 2.704, 2.704, 2.3970000000000002, 1.6400000000000001, 2.704, 1.507, 1.9060000000000001, 2.172, 2.198, 2.704, 2.704, 2.704, 
Epigenomics_50, d3.0, 2, 1, 1, 1, 2, 4, 1, 4, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 1, 4, 4, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 4, 1, 2, 4, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 4, 1, 1, 4, 1, 1, 1, 1, 4, 1, 1, 4, 1, 4, 1, 1, 1, 4, 1, 
Epigenomics_50, d3.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
Epigenomics_50, d3.0, 1.2409999999999999, 1.374, 1.374, 1.374, 1.507, 1.7280000000000002, 1.374, 1.7280000000000002, 1.374, 1.6400000000000001, 1.6400000000000001, 1.507, 1.374, 1.6610000000000003, 1.7730000000000001, 1.374, 1.374, 1.374, 1.374, 1.3539999999999999, 1.6840000000000002, 1.507, 1.374, 1.374, 1.374, 1.374, 1.507, 1.374, 1.6400000000000001, 1.374, 1.374, 1.507, 1.374, 1.6400000000000001, 1.374, 1.374, 1.374, 1.575, 1.6400000000000001, 1.507, 1.087, 1.374, 1.6400000000000001, 1.507, 1.374, 1.374, 1.374, 1.507, 1.374, 1.507, 1.374, 1.374, 1.507, 1.374, 1.374, 1.7730000000000001, 1.507, 1.374, 1.374, 1.374, 1.374, 1.374, 1.507, 1.374, 1.507, 1.374, 1.374, 1.374, 1.374, 1.374, 1.6400000000000001, 1.6400000000000001, 1.374, 1.374, 1.507, 1.6400000000000001, 1.2409999999999999, 1.374, 1.374, 1.374, 1.6400000000000001, 1.619, 1.374, 1.374, 1.863, 1.374, 1.374, 1.7730000000000001, 2.039, 1.6649999999999998, 1.374, 1.374, 1.6400000000000001, 1.374, 1.241, 1.374, 1.374, 1.6400000000000001, 1.53, 1.374, 
Epigenomics_50, d4.0, 1, 1, 4, 4, 2, 1, 2, 2, 1, 1, 4, 1, 2, 1, 4, 2, 1, 2, 2, 1, 4, 1, 1, 2, 2, 4, 1, 2, 1, 1, 4, 4, 4, 4, 4, 1, 4, 4, 1, 1, 1, 4, 1, 4, 4, 1, 4, 4, 2, 2, 2, 4, 1, 1, 4, 1, 4, 2, 4, 4, 4, 4, 4, 4, 2, 4, 2, 4, 2, 2, 2, 1, 4, 1, 2, 1, 2, 1, 1, 4, 1, 2, 2, 4, 1, 1, 2, 1, 1, 1, 4, 1, 1, 1, 2, 1, 4, 2, 1, 4, 
Epigenomics_50, d4.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
Epigenomics_50, d4.0, 0.8420000000000001, 1.108, 1.1740000000000002, 1.241, 1.507, 1.374, 1.0429999999999997, 1.507, 1.042, 1.6400000000000001, 1.153, 1.308, 1.2409999999999999, 1.374, 1.352, 0.9759999999999998, 1.374, 0.9749999999999999, 1.507, 0.909, 1.3070000000000002, 1.374, 1.175, 1.2409999999999999, 1.042, 1.2390000000000003, 1.374, 0.9749999999999999, 1.374, 1.242, 1.1070000000000002, 1.1290000000000002, 1.1070000000000002, 1.3500000000000003, 1.065, 1.108, 1.108, 1.2400000000000002, 1.374, 1.374, 0.7769999999999999, 1.2620000000000002, 1.374, 1.1290000000000002, 1.2180000000000002, 1.108, 1.0850000000000002, 1.3319999999999999, 1.2409999999999999, 1.507, 1.0429999999999997, 1.153, 1.374, 1.441, 1.064, 1.374, 1.1520000000000001, 1.507, 1.242, 1.064, 1.3280000000000003, 1.064, 1.1510000000000002, 1.1740000000000002, 1.507, 1.0630000000000002, 0.9749999999999999, 1.1520000000000001, 1.507, 1.507, 1.507, 1.374, 1.109, 1.0439999999999998, 1.507, 1.374, 0.9759999999999998, 1.042, 1.042, 1.1070000000000002, 1.374, 1.2409999999999999, 1.2409999999999999, 1.3070000000000002, 1.374, 1.108, 1.2409999999999999, 1.374, 1.374, 1.374, 1.02, 0.843, 1.374, 1.242, 0.9749999999999999, 1.242, 1.1520000000000001, 1.507, 1.374, 1.286, 
Epigenomics_50, d5.0, 1, 2, 2, 1, 1, 4, 1, 1, 2, 1, 4, 4, 2, 4, 2, 1, 1, 1, 2, 2, 4, 4, 2, 4, 1, 4, 2, 1, 4, 4, 4, 4, 1, 4, 1, 1, 1, 4, 4, 1, 1, 1, 1, 4, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 4, 4, 1, 2, 1, 2, 1, 1, 4, 1, 1, 2, 1, 4, 1, 2, 2, 4, 2, 3, 1, 4, 4, 2, 1, 4, 1, 4, 1, 4, 4, 2, 1, 4, 4, 4, 4, 1, 4, 1, 1, 2, 2, 1, 1, 2, 
Epigenomics_50, d5.0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
